<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;200325;000000;0.0336;0.035485;0.0317;0.0328;131779890000
VTBR;D;200326;000000;0.032665;0.0334;0.0321;0.0325;64621230000
VTBR;D;200327;000000;0.032805;0.032935;0.030855;0.0311;60507180000
VTBR;D;200330;000000;0.0308;0.031795;0.02982;0.03165;77921780000
VTBR;D;200331;000000;0.032325;0.032695;0.031795;0.0326;71869010000
VTBR;D;200401;000000;0.03173;0.03238;0.03156;0.03203;57498660000
VTBR;D;200402;000000;0.03277;0.032995;0.031175;0.032175;83184070000
VTBR;D;200403;000000;0.032005;0.0326;0.031825;0.03208;69309390000
VTBR;D;200406;000000;0.03249;0.03386;0.03237;0.03367;84868050000
VTBR;D;200407;000000;0.03415;0.0352;0.034025;0.03437;129032250000
VTBR;D;200408;000000;0.034365;0.035;0.03392;0.035;62722120000
VTBR;D;200409;000000;0.035605;0.03694;0.035375;0.0364;125950670000
VTBR;D;200410;000000;0.036185;0.03678;0.0355;0.03659;62996750000
VTBR;D;200413;000000;0.036575;0.037125;0.035815;0.0359;70116100000
VTBR;D;200414;000000;0.036395;0.03645;0.035195;0.035415;57912060000
VTBR;D;200415;000000;0.03518;0.035185;0.033175;0.03324;89742280000
VTBR;D;200416;000000;0.03348;0.034465;0.0327;0.034;86952190000
VTBR;D;200417;000000;0.03471;0.0348;0.034;0.0343;40286650000
VTBR;D;200420;000000;0.033965;0.034275;0.0336;0.033805;40542490000
VTBR;D;200421;000000;0.03337;0.03338;0.03264;0.0331;60464150000
VTBR;D;200422;000000;0.03295;0.03417;0.03271;0.034;55576810000
VTBR;D;200423;000000;0.03425;0.034455;0.03382;0.03427;43508690000
VTBR;D;200424;000000;0.0341;0.03416;0.0336;0.033705;35686840000
VTBR;D;200427;000000;0.0337;0.034085;0.03365;0.0339;22749440000
VTBR;D;200428;000000;0.033885;0.035;0.033785;0.0345;56778970000
VTBR;D;200429;000000;0.03476;0.03523;0.03465;0.035195;38753190000
VTBR;D;200430;000000;0.035575;0.035835;0.03476;0.0349;44041730000
VTBR;D;200504;000000;0.03451;0.0351;0.034105;0.03486;32714550000
VTBR;D;200505;000000;0.035275;0.035655;0.03516;0.035475;29856620000
VTBR;D;200506;000000;0.0355;0.035895;0.035305;0.03531;33129280000
VTBR;D;200507;000000;0.03545;0.03594;0.035375;0.03553;26792360000
VTBR;D;200508;000000;0.0356;0.035785;0.03505;0.035375;26986470000
VTBR;D;200512;000000;0.03533;0.03551;0.0351;0.035185;20374090000
VTBR;D;200513;000000;0.035;0.03504;0.034205;0.034205;34569480000
VTBR;D;200514;000000;0.034075;0.0345;0.033915;0.03431;28864910000
VTBR;D;200515;000000;0.034625;0.03485;0.034215;0.034215;21619720000
VTBR;D;200518;000000;0.03462;0.035045;0.0345;0.03499;25496610000
VTBR;D;200519;000000;0.0351;0.03543;0.03467;0.03483;30033630000
VTBR;D;200520;000000;0.0348;0.035235;0.03463;0.03521;27873100000
VTBR;D;200521;000000;0.035255;0.03542;0.034785;0.03496;34177320000
VTBR;D;200522;000000;0.034775;0.03488;0.03453;0.03467;21206430000
VTBR;D;200525;000000;0.034815;0.03509;0.034805;0.035005;11932470000
VTBR;D;200526;000000;0.03519;0.03557;0.03506;0.0351;28543630000
VTBR;D;200527;000000;0.0351;0.03565;0.03505;0.03539;36400330000
VTBR;D;200528;000000;0.03555;0.03606;0.03541;0.03597;39963010000
VTBR;D;200529;000000;0.0359;0.03631;0.0353;0.03631;41072440000
VTBR;D;200601;000000;0.036405;0.03673;0.03627;0.03664;38301540000
VTBR;D;200602;000000;0.036735;0.037175;0.03665;0.037175;46020940000
VTBR;D;200603;000000;0.03727;0.03798;0.03725;0.03798;45821200000
VTBR;D;200604;000000;0.03787;0.0379;0.0368;0.03715;48002870000
VTBR;D;200605;000000;0.0373;0.037675;0.03719;0.037595;31381340000
VTBR;D;200608;000000;0.03773;0.037945;0.0374;0.037695;36921150000
VTBR;D;200609;000000;0.03779;0.037835;0.037165;0.0377;27758990000
VTBR;D;200610;000000;0.03776;0.037815;0.037365;0.03758;22753260000
VTBR;D;200611;000000;0.037265;0.03728;0.03644;0.036745;36661530000
VTBR;D;200615;000000;0.036195;0.03705;0.03583;0.036845;28560320000
VTBR;D;200616;000000;0.037195;0.03743;0.0368;0.03688;25708320000
VTBR;D;200617;000000;0.036925;0.03716;0.03645;0.0365;24835730000
VTBR;D;200618;000000;0.03643;0.036495;0.03583;0.0359;32640430000
VTBR;D;200619;000000;0.036125;0.03635;0.035255;0.035255;53947500000
VTBR;D;200622;000000;0.035395;0.03575;0.03523;0.035565;36179420000
VTBR;D;200623;000000;0.035555;0.03588;0.03543;0.03554;20508930000
VTBR;D;200625;000000;0.03511;0.0356;0.034975;0.0356;26235290000
VTBR;D;200626;000000;0.035565;0.0357;0.03504;0.03515;19429490000
VTBR;D;200629;000000;0.035155;0.03551;0.034845;0.035485;19382180000
VTBR;D;200630;000000;0.03543;0.03555;0.03492;0.03505;21450170000
VTBR;D;200702;000000;0.03514;0.03558;0.035135;0.03541;21507650000
VTBR;D;200703;000000;0.03552;0.035695;0.03538;0.03567;16942550000
VTBR;D;200706;000000;0.03597;0.03616;0.0358;0.03608;25440740000
VTBR;D;200707;000000;0.035985;0.036;0.035655;0.035735;21093550000
VTBR;D;200708;000000;0.03572;0.03575;0.035275;0.03551;28613630000
VTBR;D;200709;000000;0.035565;0.035585;0.035;0.035175;25468430000
VTBR;D;200710;000000;0.03499;0.035255;0.03486;0.035235;21485760000
VTBR;D;200713;000000;0.03536;0.035395;0.034955;0.035;21728000000
VTBR;D;200714;000000;0.03503;0.035055;0.03418;0.034915;37297990000
VTBR;D;200715;000000;0.035;0.035055;0.03474;0.034995;20337630000
VTBR;D;200716;000000;0.034815;0.03494;0.034625;0.03481;14515890000
VTBR;D;200717;000000;0.03482;0.03488;0.034605;0.0348;15439030000
VTBR;D;200720;000000;0.034785;0.037135;0.03465;0.0371;107887740000
VTBR;D;200721;000000;0.037155;0.03872;0.037155;0.03807;140223870000
VTBR;D;200722;000000;0.038;0.03835;0.03752;0.03789;50315350000
VTBR;D;200723;000000;0.038125;0.038205;0.03716;0.037465;37834310000
VTBR;D;200724;000000;0.03749;0.038025;0.03712;0.03795;29316980000
VTBR;D;200727;000000;0.03811;0.0395;0.038045;0.03921;90473020000
VTBR;D;200728;000000;0.039305;0.039515;0.03874;0.038905;32015610000
VTBR;D;200729;000000;0.038885;0.039295;0.0385;0.03924;40366650000
VTBR;D;200730;000000;0.038625;0.039115;0.03825;0.03861;44652330000
VTBR;D;200731;000000;0.03849;0.0389;0.03849;0.038755;28055260000
VTBR;D;200803;000000;0.03884;0.040135;0.03876;0.040125;66483160000
VTBR;D;200804;000000;0.040205;0.040705;0.03985;0.040385;43587170000
VTBR;D;200805;000000;0.04053;0.040725;0.03811;0.03855;186800880000
VTBR;D;200806;000000;0.03856;0.03878;0.03743;0.03783;85586550000
VTBR;D;200807;000000;0.037805;0.03794;0.036595;0.03672;100221800000
VTBR;D;200810;000000;0.036705;0.03705;0.03651;0.036755;39955870000
VTBR;D;200811;000000;0.03664;0.037455;0.036605;0.03693;58728300000
VTBR;D;200812;000000;0.037165;0.0377;0.036935;0.03768;39873380000
VTBR;D;200813;000000;0.03759;0.037985;0.037455;0.03764;34493030000
VTBR;D;200814;000000;0.037765;0.037845;0.037275;0.03772;25066590000
VTBR;D;200817;000000;0.03786;0.0381;0.03737;0.03761;35985140000
VTBR;D;200818;000000;0.037595;0.037735;0.03717;0.037355;19437750000
VTBR;D;200819;000000;0.03733;0.03766;0.037245;0.037445;17985260000
VTBR;D;200820;000000;0.037345;0.037345;0.03671;0.03697;28969060000
VTBR;D;200821;000000;0.03703;0.0371;0.036075;0.03636;34526110000
VTBR;D;200824;000000;0.036465;0.03666;0.036005;0.036315;40958050000
VTBR;D;200825;000000;0.03632;0.03646;0.03565;0.03585;36234190000
VTBR;D;200826;000000;0.0358;0.03608;0.03536;0.036065;31768700000
VTBR;D;200827;000000;0.03605;0.03637;0.03595;0.03609;22238140000
VTBR;D;200828;000000;0.03616;0.036275;0.0358;0.03595;15054610000
VTBR;D;200831;000000;0.03606;0.036195;0.035055;0.035375;29784330000
VTBR;D;200901;000000;0.035435;0.036085;0.03537;0.036065;24611870000
VTBR;D;200902;000000;0.036085;0.03616;0.03516;0.035555;29955300000
VTBR;D;200903;000000;0.0355;0.03562;0.034925;0.03508;34142720000
VTBR;D;200904;000000;0.03498;0.0354;0.034805;0.035335;20954790000
VTBR;D;200907;000000;0.035255;0.035445;0.035085;0.03521;14150490000
VTBR;D;200908;000000;0.03525;0.035285;0.0345;0.034825;26885500000
VTBR;D;200909;000000;0.03483;0.03506;0.03471;0.03503;14797560000
VTBR;D;200910;000000;0.035055;0.035485;0.034615;0.03515;24676470000
VTBR;D;200911;000000;0.03521;0.03544;0.03509;0.03542;13255600000
VTBR;D;200914;000000;0.03553;0.035875;0.03548;0.0358;24414530000
VTBR;D;200915;000000;0.03583;0.03625;0.035635;0.036185;24912970000
VTBR;D;200916;000000;0.03624;0.036345;0.035685;0.035795;22050460000
VTBR;D;200917;000000;0.035605;0.03577;0.035345;0.035705;24378170000
VTBR;D;200918;000000;0.03575;0.0358;0.035255;0.03549;22372140000
VTBR;D;200921;000000;0.035465;0.03547;0.03455;0.034855;27039890000
VTBR;D;200922;000000;0.034825;0.035115;0.0343;0.034635;51067600000
VTBR;D;200923;000000;0.03459;0.034875;0.0343;0.034355;27346910000
VTBR;D;200924;000000;0.034145;0.0346;0.03402;0.034275;35364380000
VTBR;D;200925;000000;0.03434;0.03439;0.03391;0.034225;18748240000
VTBR;D;200928;000000;0.034255;0.03459;0.03417;0.034495;18365230000
VTBR;D;200929;000000;0.0345;0.03488;0.03363;0.03458;33606700000
VTBR;D;200930;000000;0.03454;0.03475;0.03427;0.034475;19435580000
VTBR;D;201001;000000;0.03465;0.034705;0.03415;0.03425;13994440000
VTBR;D;201002;000000;0.03373;0.0339;0.03351;0.033835;19545140000
VTBR;D;201005;000000;0.03395;0.03398;0.0336;0.03375;14764670000
VTBR;D;201006;000000;0.03375;0.034065;0.033695;0.03379;14206270000
VTBR;D;201007;000000;0.03385;0.03395;0.03319;0.033405;23749350000
VTBR;D;201008;000000;0.03342;0.033505;0.033055;0.033395;18554520000
VTBR;D;201009;000000;0.03344;0.03344;0.033005;0.033205;13948730000
VTBR;D;201012;000000;0.033195;0.03354;0.033115;0.03323;13349810000
VTBR;D;201013;000000;0.033205;0.03338;0.032915;0.03304;12146830000
VTBR;D;201014;000000;0.03298;0.033295;0.032805;0.033225;12806890000
VTBR;D;201015;000000;0.03312;0.033185;0.032405;0.032655;25031080000
VTBR;D;201016;000000;0.0326;0.032675;0.032005;0.03202;19948320000
VTBR;D;201019;000000;0.032105;0.032295;0.031625;0.031725;21268050000
VTBR;D;201020;000000;0.0318;0.03398;0.0315;0.03389;107508630000
VTBR;D;201021;000000;0.033965;0.03467;0.033325;0.0336;91847350000
VTBR;D;201022;000000;0.0334;0.03478;0.03325;0.03464;65627820000
VTBR;D;201023;000000;0.03463;0.035145;0.03427;0.034785;39211250000
VTBR;D;201026;000000;0.03472;0.03473;0.033885;0.034115;26624350000
VTBR;D;201027;000000;0.03417;0.034425;0.0334;0.033435;23793630000
VTBR;D;201028;000000;0.03343;0.03343;0.0322;0.032225;35776670000
VTBR;D;201029;000000;0.03235;0.0331;0.03205;0.03276;39260930000
VTBR;D;201030;000000;0.032475;0.03322;0.03222;0.032665;30310020000
VTBR;D;201102;000000;0.0326;0.032915;0.0321;0.032865;24596250000
VTBR;D;201103;000000;0.03301;0.033295;0.032705;0.032955;34412940000
VTBR;D;201105;000000;0.03342;0.03379;0.033155;0.033645;40262890000
VTBR;D;201106;000000;0.03357;0.033725;0.0332;0.033605;23477290000
VTBR;D;201109;000000;0.03386;0.03462;0.033625;0.03439;65162810000
VTBR;D;201110;000000;0.03437;0.034835;0.034165;0.03464;36257160000
VTBR;D;201111;000000;0.034735;0.03522;0.03412;0.03414;59186900000
VTBR;D;201112;000000;0.033985;0.036605;0.03385;0.035935;108471370000
VTBR;D;201113;000000;0.03593;0.03705;0.035745;0.0366;107161570000
VTBR;D;201116;000000;0.03693;0.0373;0.036605;0.0372;87059410000
VTBR;D;201117;000000;0.037185;0.037245;0.0359;0.0362;67083450000
VTBR;D;201118;000000;0.03609;0.03668;0.035435;0.03605;42872820000
VTBR;D;201119;000000;0.03605;0.036265;0.03569;0.0361;27220440000
VTBR;D;201120;000000;0.036095;0.036845;0.03605;0.036545;34481540000
VTBR;D;201123;000000;0.03668;0.037;0.036255;0.03653;31711890000
VTBR;D;201124;000000;0.036625;0.036995;0.036435;0.036935;31542090000
VTBR;D;201125;000000;0.03694;0.03715;0.036445;0.03682;51512280000
VTBR;D;201126;000000;0.03685;0.03744;0.0366;0.037;71416540000
VTBR;D;201127;000000;0.0371;0.0382;0.036785;0.037765;110544580000
VTBR;D;201130;000000;0.037705;0.03785;0.037005;0.03721;44417880000
VTBR;D;201201;000000;0.037385;0.037825;0.03727;0.0377;29852440000
VTBR;D;201202;000000;0.03755;0.03805;0.03747;0.03797;33236820000
VTBR;D;201203;000000;0.037995;0.03843;0.03734;0.037755;46388570000
VTBR;D;201204;000000;0.037835;0.0381;0.0377;0.037835;39926930000
VTBR;D;201207;000000;0.037795;0.037985;0.037445;0.03749;25896520000
VTBR;D;201208;000000;0.03748;0.0378;0.03705;0.03748;26196850000
VTBR;D;201209;000000;0.037505;0.03794;0.03725;0.03732;31227560000
VTBR;D;201210;000000;0.03742;0.03814;0.03723;0.03803;47833580000
VTBR;D;201211;000000;0.038075;0.03823;0.0377;0.037945;35719410000
VTBR;D;201214;000000;0.03815;0.038695;0.0375;0.03783;63760160000
VTBR;D;201215;000000;0.03771;0.03804;0.03761;0.037765;39265700000
VTBR;D;201216;000000;0.03782;0.0385;0.0377;0.038315;64465980000
VTBR;D;201217;000000;0.03835;0.03894;0.038005;0.03835;48285610000
VTBR;D;201218;000000;0.038195;0.038365;0.037825;0.03815;29649110000
VTBR;D;201221;000000;0.037955;0.038045;0.036515;0.03718;58457380000
VTBR;D;201222;000000;0.036895;0.03754;0.036755;0.037205;27808460000
VTBR;D;201223;000000;0.037285;0.038145;0.037155;0.037945;33245910000
VTBR;D;201224;000000;0.038105;0.03827;0.03767;0.03783;17825410000
VTBR;D;201225;000000;0.03785;0.038075;0.0378;0.03795;9898910000
VTBR;D;201228;000000;0.0383;0.038315;0.0379;0.03801;18188520000
VTBR;D;201229;000000;0.038155;0.03822;0.037465;0.037755;16669170000
VTBR;D;201230;000000;0.03784;0.03818;0.0375;0.037895;17773750000
VTBR;D;210104;000000;0.038025;0.03852;0.0378;0.037925;23826040000
VTBR;D;210105;000000;0.037935;0.0386;0.037855;0.038445;28782590000
VTBR;D;210106;000000;0.038525;0.038595;0.03805;0.038235;25428390000
VTBR;D;210108;000000;0.03852;0.039095;0.038445;0.03894;39504750000
VTBR;D;210111;000000;0.03874;0.04005;0.03841;0.03989;60293350000
VTBR;D;210112;000000;0.04005;0.04055;0.03975;0.040175;49414150000
VTBR;D;210113;000000;0.040205;0.04046;0.03951;0.039735;37088800000
VTBR;D;210114;000000;0.03979;0.0401;0.03926;0.039875;26614430000
VTBR;D;210115;000000;0.039735;0.04144;0.0392;0.03956;84199700000
VTBR;D;210118;000000;0.039365;0.03944;0.038755;0.03916;39167780000
VTBR;D;210119;000000;0.03936;0.039475;0.03855;0.038645;33754240000
VTBR;D;210120;000000;0.038675;0.03891;0.0386;0.03879;24767440000
VTBR;D;210121;000000;0.038975;0.03899;0.03779;0.03787;37873510000
VTBR;D;210122;000000;0.03765;0.03774;0.03708;0.03737;33368140000
VTBR;D;210125;000000;0.03757;0.0379;0.037405;0.03772;25833990000
VTBR;D;210126;000000;0.03755;0.037825;0.03735;0.03772;18534280000
VTBR;D;210127;000000;0.037795;0.037885;0.03702;0.037065;24553950000
VTBR;D;210128;000000;0.037015;0.03732;0.0364;0.03709;34054250000
VTBR;D;210129;000000;0.036935;0.036955;0.03655;0.036635;22231830000
VTBR;D;210201;000000;0.036805;0.037145;0.036635;0.036945;20868410000
VTBR;D;210202;000000;0.037105;0.03753;0.03685;0.036945;27879580000
VTBR;D;210203;000000;0.037095;0.037375;0.03675;0.037;22583830000
VTBR;D;210204;000000;0.03693;0.0374;0.03693;0.03738;18425370000
VTBR;D;210205;000000;0.03746;0.038075;0.037315;0.037885;29788030000
VTBR;D;210208;000000;0.03803;0.03834;0.03802;0.038285;19924360000
VTBR;D;210209;000000;0.038375;0.038425;0.03759;0.037805;25137910000
VTBR;D;210210;000000;0.03786;0.03807;0.03728;0.03737;16850560000
VTBR;D;210211;000000;0.03737;0.03773;0.037235;0.03747;12235000000
VTBR;D;210212;000000;0.03742;0.03769;0.036945;0.037685;20117990000
VTBR;D;210215;000000;0.03784;0.038145;0.03775;0.03808;21239530000
VTBR;D;210216;000000;0.03816;0.038225;0.0377;0.03789;15712950000
VTBR;D;210217;000000;0.03786;0.0383;0.03738;0.03768;23405520000
VTBR;D;210218;000000;0.03769;0.037735;0.036755;0.03694;25669960000
VTBR;D;210219;000000;0.036805;0.037465;0.036715;0.03738;20646160000
VTBR;D;210220;000000;0.03732;0.03738;0.03715;0.03731;3098040000
VTBR;D;210222;000000;0.03746;0.037625;0.03697;0.03735;10317550000
VTBR;D;210224;000000;0.0372;0.03758;0.03711;0.03748;16602680000
VTBR;D;210225;000000;0.03755;0.0381;0.037325;0.037415;36406460000
VTBR;D;210226;000000;0.03728;0.03772;0.03696;0.037075;33532730000
VTBR;D;210301;000000;0.03726;0.03746;0.037215;0.037385;14681550000
VTBR;D;210302;000000;0.03727;0.03773;0.037125;0.037605;19682030000
VTBR;D;210303;000000;0.037775;0.038085;0.0373;0.037445;25544080000
VTBR;D;210304;000000;0.03747;0.037755;0.03685;0.036975;31175250000
VTBR;D;210305;000000;0.03716;0.0376;0.036965;0.03759;25882480000
VTBR;D;210309;000000;0.03764;0.038635;0.037595;0.038465;40764200000
VTBR;D;210310;000000;0.0383;0.03909;0.038085;0.03831;26415870000
VTBR;D;210311;000000;0.038435;0.038655;0.037815;0.038265;24632460000
VTBR;D;210312;000000;0.03828;0.038295;0.037975;0.038175;12839710000
VTBR;D;210315;000000;0.0383;0.0388;0.038205;0.03857;22959230000
VTBR;D;210316;000000;0.0385;0.03892;0.0383;0.038765;19199060000
VTBR;D;210317;000000;0.03875;0.038825;0.037845;0.038215;26202870000
VTBR;D;210318;000000;0.03833;0.03845;0.037445;0.03761;26253390000
VTBR;D;210319;000000;0.03763;0.03803;0.03742;0.03785;27769730000
VTBR;D;210322;000000;0.03781;0.0386;0.03772;0.03816;29542990000
VTBR;D;210323;000000;0.03809;0.03829;0.037625;0.0378;22963540000
VTBR;D;210324;000000;0.03795;0.038195;0.037815;0.037915;13779590000
VTBR;D;210325;000000;0.03792;0.038165;0.03767;0.03805;13863770000
VTBR;D;210326;000000;0.03811;0.03846;0.038105;0.03838;12057530000
VTBR;D;210329;000000;0.038305;0.0389;0.038135;0.038785;25066570000
VTBR;D;210330;000000;0.03895;0.039935;0.03885;0.03986;36307520000
VTBR;D;210331;000000;0.03991;0.04289;0.03985;0.042715;183364910000
VTBR;D;210401;000000;0.04301;0.043635;0.0423;0.04258;93354520000
VTBR;D;210402;000000;0.042775;0.043175;0.04207;0.042855;38628630000
VTBR;D;210405;000000;0.042855;0.04443;0.042725;0.044375;71690840000
VTBR;D;210406;000000;0.044485;0.044935;0.04283;0.0429;96153500000
VTBR;D;210407;000000;0.04294;0.0444;0.042675;0.0441;55991110000
VTBR;D;210408;000000;0.04438;0.04498;0.043865;0.044055;50183460000
VTBR;D;210409;000000;0.044055;0.044145;0.0434;0.04375;30685920000
VTBR;D;210412;000000;0.0436;0.0445;0.04335;0.04402;27490580000
VTBR;D;210413;000000;0.044205;0.0455;0.044165;0.04548;55308140000
VTBR;D;210414;000000;0.04572;0.04718;0.045625;0.04676;83028330000
VTBR;D;210415;000000;0.045925;0.046705;0.045645;0.046355;39375660000
VTBR;D;210416;000000;0.046755;0.04754;0.046565;0.047475;52215500000
VTBR;D;210419;000000;0.0476;0.0478;0.04635;0.04642;53776260000
VTBR;D;210420;000000;0.046675;0.0482;0.045925;0.046825;136845990000
VTBR;D;210421;000000;0.046765;0.04795;0.046495;0.04786;67672170000
VTBR;D;210422;000000;0.04799;0.04827;0.04722;0.048;57146490000
VTBR;D;210423;000000;0.04816;0.0515;0.048095;0.05136;192176100000
VTBR;D;210426;000000;0.05181;0.05216;0.05041;0.051315;107092710000
VTBR;D;210427;000000;0.05136;0.05177;0.05088;0.051295;59668180000
VTBR;D;210428;000000;0.05164;0.05172;0.05014;0.05033;71944660000
VTBR;D;210429;000000;0.050625;0.05124;0.04945;0.05001;66592400000
VTBR;D;210430;000000;0.049825;0.05168;0.049555;0.0516;73626500000
VTBR;D;210504;000000;0.05189;0.0549;0.05172;0.054695;144339140000
VTBR;D;210505;000000;0.054835;0.055655;0.05353;0.054125;76267680000
VTBR;D;210506;000000;0.054195;0.054845;0.053565;0.054285;37924440000
VTBR;D;210507;000000;0.05446;0.05455;0.05242;0.052725;56897060000
VTBR;D;210510;000000;0.052955;0.053195;0.05022;0.050895;64890990000
VTBR;D;210511;000000;0.0508;0.05164;0.0495;0.04958;87124770000
VTBR;D;210512;000000;0.0498;0.0501;0.048405;0.048605;84964420000
VTBR;D;210513;000000;0.048725;0.05126;0.04857;0.051055;78435810000
VTBR;D;210514;000000;0.051275;0.05155;0.0496;0.050075;55181590000
VTBR;D;210517;000000;0.05019;0.050335;0.047765;0.04796;105350800000
VTBR;D;210518;000000;0.04815;0.04858;0.0456;0.04567;218952290000
VTBR;D;210519;000000;0.045195;0.04742;0.04411;0.0453;345383220000
VTBR;D;210520;000000;0.04549;0.04667;0.04477;0.04632;144516270000
VTBR;D;210521;000000;0.046415;0.046425;0.04516;0.045605;84364270000
VTBR;D;210524;000000;0.045815;0.046075;0.045145;0.045415;52714750000
VTBR;D;210525;000000;0.045455;0.045655;0.04515;0.04536;43736580000
VTBR;D;210526;000000;0.045535;0.04777;0.045515;0.047485;170810830000
VTBR;D;210527;000000;0.04742;0.04919;0.04682;0.048695;189240590000
VTBR;D;210528;000000;0.04889;0.04909;0.04783;0.048395;54151190000
VTBR;D;210531;000000;0.04845;0.04897;0.048405;0.04875;38974930000
VTBR;D;210601;000000;0.0489;0.05005;0.04875;0.04955;100617540000
VTBR;D;210602;000000;0.049595;0.049945;0.04886;0.04992;59806230000
VTBR;D;210603;000000;0.050095;0.050295;0.048915;0.049385;59963900000
VTBR;D;210604;000000;0.0494;0.049445;0.04786;0.048615;78822540000
VTBR;D;210607;000000;0.0485;0.04906;0.048305;0.048795;32884200000
VTBR;D;210608;000000;0.0487;0.0501;0.04859;0.05;76961100000
VTBR;D;210609;000000;0.05007;0.051195;0.050025;0.051165;77661600000
VTBR;D;210610;000000;0.0512;0.05136;0.05003;0.05026;51271300000
VTBR;D;210611;000000;0.050415;0.05096;0.04994;0.050405;45865410000
